zip,county,fair_penetration,residential_tiv,median_hh_income,income_decile,fair_risk_score,pif,avg_annual_premium,nonrenew_rate,pif_per_owner_unit,exposure_millions
93637,06039,0.0019036954087346025,37414231.0,76987.13163862162,4,1.046875,49,1324.0,0.0773,0.0068,37.414231
93638,06039,0.005307292219509607,71493215.0,61771.019513451196,2,1.5037593984962405,136,2090.0,0.0896,0.0211,71.493215
93640,06019,0.006347374495095211,30820065.0,47273.24010873994,1,1.0,70,468.0,0.0717,0.0458,30.820065
93641,06019,0.44755244755244755,31504294.0,71477.40039343039,3,2.933333333333333,58,4878.0,0.21,0.459,31.504294
93643,06039,0.5204525674499565,477128866.0,74964.39239593176,4,2.995515695067265,688,4382.0,0.0832,0.8375,477.128866
93644,06039,0.3063063063063063,1140190426.0,78930.80877378113,4,2.88,1589,4030.0,0.0904,0.648,1140.190426
93645,06039,0.30927835051546393,34671353.0,76620.52685011436,4,2.764705882352941,53,4822.0,0.0563,0.9098,34.671353
93646,06019,0.009544787077826725,7662649.0,40055.491397871,1,1.0,17,807.0,0.0823,0.0147,7.662649
93647,06107,0.0075625363583478765,12792667.0,47414.07359022106,1,1.1428571428571428,30,2263.0,0.0896,0.0201,12.792667
93648,06019,0.0,7678124.0,60249.526948921055,2,1.0,11,843.0,0.0607,0.006,7.678124
93650,06019,0.0033632286995515697,17906163.0,60225.38347033712,2,1.0,46,630.0,0.1181,0.1083,17.906163
93651,06019,0.24242424242424243,146873616.0,93516.34015463255,6,2.949438202247191,174,4901.0,0.1883,0.4306,146.873616
93652,06019,0.0,0.0,54860.99999999999,2,,0,,0.0222,0.0,0.0
93653,06039,0.2324159021406728,69118176.0,92779.71576707222,6,2.4107142857142856,109,5032.0,0.0704,0.4542,69.118176
93654,06019,0.0022902012105349254,26427899.0,72854.44099767656,4,1.0,43,1445.0,0.073,0.0085,26.427899
93656,06019,0.002028397565922921,3507023.0,63978.370490930814,2,1.0,6,1114.0,0.0812,0.0078,3.507023
93657,06019,0.0057306590257879654,97295775.0,78195.68367736202,4,1.717557251908397,114,3770.0,0.0859,0.016,97.295775
93660,06019,0.009416195856873822,3068641.0,50164.855266488325,1,1.0,6,548.0,0.0978,0.0144,3.068641
93662,06019,0.0013335555925987664,22100772.0,62001.69135618786,2,1.0,49,527.0,0.0763,0.0091,22.100772
93664,06019,0.654,1582075310.0,82380.9448186189,5,2.985006518904824,1507,4851.0,0.0598,7.9148,1582.07531
93666,06107,0.0,3731500.0,56406.0,2,1.875,7,622.0,0.1633,0.0939,3.7315
93667,06019,0.4245901639344262,182165439.0,87262.43964269466,5,2.9763513513513513,290,4310.0,0.2564,0.4499,182.165439
93668,06019,0.005405405405405406,1539874.0,50226.236008640364,1,1.0,4,852.0,0.0707,0.0338,1.539874
93669,06039,0.5522388059701493,81258542.0,77077.0,4,2.8833333333333333,120,5643.0,0.0526,0.9621,81.258542
93673,06107,0.0,441141.0,54737.0,2,1.0,1,404.0,0.1212,0.0235,0.441141
93675,06019,0.25937183383991896,205241992.0,70939.24789463976,3,2.8711217183770885,405,4269.0,0.2313,0.4374,205.241992
93701,06019,0.016178736517719568,15184704.0,34920.216055250894,1,1.0,36,426.0,0.1307,0.0817,15.184704
93702,06019,0.01,50922525.0,44492.58104498476,1,1.0,136,526.0,0.1033,0.03,50.922525
93703,06019,0.002617372812039915,25005819.0,45517.03219331456,1,1.0,49,801.0,0.0963,0.0122,25.005819
93704,06019,0.0019130910084722602,21112432.0,72458.17299440672,3,1.0,36,848.0,0.0881,0.0061,21.112432
93705,06019,0.0013065064018813691,25872407.0,58198.402645007154,2,1.0,54,506.0,0.0864,0.0085,25.872407
93706,06019,0.011906942663491482,53526808.0,43600.6266384875,1,1.0,119,664.0,0.1192,0.0288,53.526808
93710,06019,0.0008579272477693892,8795475.0,70644.37919617422,3,1.0,14,700.0,0.0852,0.0025,8.795475
93711,06019,0.0010311211098612673,47505330.0,105256.39739663897,7,1.0,30,2201.0,0.0775,0.003,47.50533
93720,06019,7.582075972401244e-05,25234528.0,106222.53282161946,7,1.3061224489795917,44,939.0,0.0738,0.0042,25.234528
93721,06019,0.03296703296703297,2634405.0,28341.7830786998,1,1.0,10,466.0,0.1287,0.0411,2.634405
93722,06019,0.0012975346841002096,43971514.0,78676.69412540451,4,1.0,66,827.0,0.0872,0.0041,43.971514
93723,06019,0.0027070925825663237,10978256.0,109213.2835050962,7,1.0,14,1538.0,0.0926,0.0046,10.978256
93725,06019,0.008453278501256569,24599794.0,76531.85576110565,4,1.0,53,740.0,0.1061,0.0133,24.599794
93726,06019,0.00038855070586711566,20972737.0,52374.07805589087,1,1.0,36,795.0,0.0948,0.0062,20.972737
93727,06019,0.0010083855217068252,45700427.0,84962.24688747067,5,1.0,68,882.0,0.0811,0.0045,45.700427
93728,06019,0.007432970533581099,26906541.0,52937.30962169644,1,1.0,63,576.0,0.0949,0.0288,26.906541
93730,06019,0.0001950458357714063,40310827.0,127840.5158145811,9,1.0,27,2011.0,0.0869,0.0068,40.310827
93737,06019,0.0008714596949891067,13774228.0,109419.4002394868,7,1.0,12,913.0,0.0806,0.0066,13.774228
93901,06053,0.0006808510638297873,19376352.0,95603.01873343314,6,1.0,19,1308.0,0.0685,0.004,19.376352
93905,06053,0.0007354743809757293,33012162.0,80446.13051284954,4,1.0,50,873.0,0.0733,0.0092,33.012162
93906,06053,0.0003572066440435792,24159878.0,96685.82138785225,6,1.0,40,808.0,0.0691,0.0041,24.159878
93907,06053,0.06701388888888889,613774258.0,102600.26322775088,7,2.565467625899281,642,2977.0,0.079,0.1539,613.774258
93908,06053,0.07315914489311164,718168863.0,175525.8695205451,10,2.5,459,5905.0,0.0638,0.1243,718.168863
93920,06053,0.4549019607843137,200043367.0,77176.55739509343,4,1.2826086956521738,139,10250.0,0.0795,0.6766,200.043367
93923,06053,0.1347674204817062,2105227151.0,127506.80681448447,9,2.186696900982615,1259,5105.0,0.0692,0.304,2105.227151
93924,06053,0.23054873054873054,1386213770.0,154062.26473842832,10,2.823596792668958,852,5897.0,0.0716,0.3902,1386.21377
93925,06053,0.08108108108108109,28986677.0,94992.58404466158,6,2.2222222222222223,19,8756.0,0.0685,0.095,28.986677
93926,06053,0.0036923076923076922,5968481.0,75910.85293972715,4,1.2,10,1182.0,0.0625,0.0077,5.968481
93927,06053,0.021906818883060782,58104119.0,78082.01272334546,4,2.1184210526315788,76,4705.0,0.0742,0.0307,58.104119
93930,06053,0.014376462721497826,142285598.0,73769.18453868436,4,1.6796116504854368,199,2261.0,0.0788,0.0869,142.285598
93932,06053,0.07246376811594203,5366122.0,96786.0,6,2.3076923076923075,12,3104.0,0.0725,12.7755,5.366122
93933,06053,0.0040582918280760005,49423604.0,89780.41433874049,5,1.2702702702702702,71,1206.0,0.0658,0.0195,49.423604
93940,06053,0.02869757174392936,714049000.0,117956.97284099918,8,2.110344827586207,410,5396.0,0.0598,0.0723,714.049
93950,06053,0.0011269722013523666,54365116.0,107487.48738864624,7,1.2244897959183674,46,1423.0,0.0556,0.0135,54.365116
93953,06053,0.03023758099352052,308544368.0,146880.1435257642,9,2.0,162,5111.0,0.0727,0.1067,308.544368
93954,06053,0.0,4330459.0,81477.0,5,1.0,4,3890.0,0.0185,0.1041,4.330459
93955,06053,0.0009505703422053232,30280195.0,82721.713332817,5,1.048780487804878,44,1410.0,0.0651,0.0107,30.280195
93960,06053,0.006427423674343867,27981888.0,90371.35637387302,5,1.125,29,4608.0,0.0787,0.0101,27.981888
93962,06053,0.0,1546442.0,89166.3574781017,5,1.0,2,2290.0,0.0894,0.0064,1.546442
94002,06081,0.0026789700848340527,152411394.0,202093.3375743608,10,1.2538461538461538,106,2624.0,0.0546,0.0175,152.411394
94005,06081,0.01343408900083963,53485173.0,152702.6189401945,9,1.4901960784313726,44,2024.0,0.0697,0.0391,53.485173
94010,06081,0.0073543101843232175,798830605.0,190725.34223931434,10,1.5333333333333334,347,2686.0,0.0633,0.0366,798.830605
94014,06081,0.0024774774774774773,181399499.0,119156.2531576012,8,1.2975609756097561,167,1285.0,0.0663,0.0199,181.399499
94015,06081,0.0013395319517768497,52984829.0,129411.63340717924,9,1.0,51,759.0,0.0586,0.0042,52.984829
94018,06081,0.0,36557179.0,225241.10221752134,10,1.9555555555555555,31,2098.0,0.0703,0.0201,36.557179
94019,06081,0.01791958041958042,199285092.0,163962.78406487385,10,1.6117021276595744,178,2850.0,0.0674,0.0468,199.285092
94020,06081,0.17692307692307693,135622325.0,215648.5146243235,10,2.661290322580645,121,6576.0,0.0815,0.2711,135.622325
94021,06081,0.3466666666666667,24386947.0,215553.99999999997,10,2.0416666666666665,24,6536.0,0.1091,0.3049,24.386947
94022,06085,0.017909957279000986,876562303.0,247682.4793158497,10,2.113756613756614,369,5016.0,0.0677,0.0692,876.562303
94024,06085,0.01170807857421621,566434791.0,246429.53975627042,10,1.8618181818181818,252,5176.0,0.056,0.0363,566.434791
94025,06081,0.0016278847074595424,203867908.0,208935.59590656057,10,1.128787878787879,120,2217.0,0.0721,0.0157,203.867908
94027,06081,0.006781193490054249,157052894.0,249589.58705451875,10,1.125,61,2900.0,0.0929,0.0307,157.052894
94028,06081,0.054005400540054004,690819958.0,249453.87490707493,10,2.748587570621469,325,6676.0,0.0637,0.145,690.819958
94030,06081,0.0029652886795743937,128410424.0,157732.01400350087,10,1.6517857142857142,93,1433.0,0.0606,0.0184,128.410424
94037,06081,0.012658227848101266,58808752.0,159653.0,10,1.9523809523809523,42,1734.0,0.0663,0.1113,58.808752
94038,06081,0.009503695881731784,25379440.0,159653.0,10,1.875,26,936.0,0.075,0.0178,25.37944
94040,06085,0.0007480830372171312,23046564.0,191404.99645575506,10,1.0,20,1099.0,0.0603,0.0034,23.046564
94041,06085,0.0,5077389.0,160092.43273216963,10,1.0,7,1343.0,0.0794,0.0041,5.077389
94043,06085,0.0007403751233958539,12082764.0,187571.34223264485,10,1.0,21,704.0,0.072,0.0037,12.082764
94044,06081,0.009877226991599741,399477115.0,154540.63986414683,10,2.141439205955335,356,1602.0,0.0571,0.0372,399.477115
94060,06081,0.24934383202099739,116401169.0,214196.3966723214,10,1.7894736842105263,108,7403.0,0.0744,0.5472,116.401169
94061,06081,0.000853450377956596,78280877.0,159378.6545917376,10,1.203125,60,1403.0,0.0659,0.0088,78.280877
94062,06081,0.031290436419244796,1033031986.0,215877.7939126229,10,2.2322097378277155,514,6088.0,0.0654,0.0732,1033.031986
94063,06081,0.0025412960609911056,27964913.0,116012.44874598033,8,1.0,31,839.0,0.0712,0.0085,27.964913
94065,06081,0.0004286326618088298,8142830.0,218314.48104829976,10,1.0,6,1342.0,0.0555,0.002,8.14283
94066,06081,0.0013085052843482636,176139313.0,137170.45836073434,9,1.5396825396825398,160,1077.0,0.0617,0.0167,176.139313
94070,06081,0.0052142371344366355,255308201.0,223728.15468365516,10,1.3392857142857142,156,2892.0,0.0641,0.0201,255.308201
94074,06081,0.29850746268656714,21095133.0,215554.0,10,1.2777777777777777,18,9076.0,0.0962,0.1715,21.095133
94080,06081,0.0007076640011322624,126473777.0,136613.99926344136,9,1.1317829457364341,110,1097.0,0.0587,0.0085,126.473777
94085,06085,0.00035523978685612787,8027672.0,176180.53213685326,10,1.0,13,539.0,0.0734,0.0036,8.027672
94086,06085,0.000737571913261543,25477633.0,179584.22335579843,10,1.0,26,956.0,0.0619,0.0043,25.477633
94087,06085,0.0002365744026496333,41763567.0,209544.77517442944,10,1.0,32,1149.0,0.0631,0.0029,41.763567
94089,06085,0.0005159958720330237,16529720.0,163196.387452279,10,1.0,38,494.0,0.1391,0.0081,16.52972
94102,06075,0.0093603744149766,25122437.0,76537.02499892013,4,1.0,18,1478.0,0.062,0.0119,25.122437
94103,06075,0.011866235167206042,41338913.0,130486.27084701152,9,1.0,29,1458.0,0.0438,0.0076,41.338913
94105,06075,0.006896551724137931,5459877.0,227135.5719132299,10,1.0,8,541.0,0.0588,0.0027,5.459877
94107,06075,0.0032074126870990736,43463668.0,179177.77838910415,10,1.0,37,1010.0,0.0627,0.0069,43.463668
94108,06075,0.005050505050505051,8133382.0,67339.80641031166,3,1.0,5,2803.0,0.0664,0.0077,8.133382
94109,06075,0.00648202710665881,85590155.0,123729.1782251402,8,1.0,48,2034.0,0.0664,0.0084,85.590155
94110,06075,0.004897459442913988,319881561.0,154184.3711925962,10,1.0,196,1491.0,0.0592,0.0179,319.881561
94111,06075,0.013157894736842105,1543564.0,146728.67236263744,9,1.0,3,395.0,0.0506,0.0103,1.543564
94112,06075,0.0018435303606406269,293936978.0,130305.82800299258,9,1.0,248,1022.0,0.0576,0.016,293.936978
94114,06075,0.0024718059632318863,210254747.0,206352.99553362268,10,1.0,114,1742.0,0.0616,0.0157,210.254747
94115,06075,0.00702301989855638,119561515.0,164803.7117455202,10,1.0,60,1773.0,0.0602,0.0128,119.561515
94116,06075,0.0008322614814254369,139128903.0,155093.68273968072,10,1.0,97,1113.0,0.0527,0.0084,139.128903
94117,06075,0.0066411238825031926,233082916.0,184256.8191632612,10,1.0,109,2070.0,0.0568,0.0233,233.082916
94118,06075,0.0031975765735442613,209241415.0,166627.28898951146,10,1.0,94,1943.0,0.0543,0.0159,209.241415
94121,06075,0.001826595226497808,164122722.0,137491.01404519996,9,1.0,100,1481.0,0.0558,0.0128,164.122722
94122,06075,0.0015717386423171919,198421092.0,144380.69041293868,9,1.0,129,1302.0,0.0519,0.0115,198.421092
94123,06075,0.005614266842800529,140601392.0,222038.1104627304,10,1.0,65,1690.0,0.071,0.0208,140.601392
94124,06075,0.006080611535788742,88883605.0,95093.18470309969,6,1.0,80,911.0,0.0681,0.0142,88.883605
94127,06075,0.000859106529209622,139603762.0,189841.70669262615,10,1.0,76,1419.0,0.0596,0.0124,139.603762
94128,06081,,0.0,,,,0,,,,0.0
94129,06075,0.0,0.0,236190.0,10,,0,,0.0,,0.0
94130,06075,,0.0,91750.0,6,,0,,,,0.0
94131,06075,0.002673420571267764,156368340.0,190518.81454186872,10,1.0,102,1336.0,0.0538,0.0147,156.36834
94132,06075,0.0016673614005835765,57772497.0,115203.37696308394,8,1.0,52,762.0,0.0589,0.0111,57.772497
94133,06075,0.009933774834437087,86074622.0,110636.1370662087,7,1.0,50,2305.0,0.0586,0.0212,86.074622
94134,06075,0.0017075253079643859,141469068.0,104405.93775365815,7,1.0,132,859.0,0.0593,0.0165,141.469068
94158,06075,0.03067484662576687,5828165.0,224373.97127759282,10,1.0,9,387.0,0.0651,0.005,5.828165
94301,06085,0.002828854314002829,86698382.0,214728.56810855132,10,1.0,47,1719.0,0.0786,0.0136,86.698382
94303,06081,0.0014410819199645272,64405666.0,166218.51662018802,10,1.0,62,824.0,0.0741,0.0072,64.405666
94304,06085,0.03389830508474576,43180702.0,161005.2167987974,10,3.0,19,6234.0,0.0856,0.0459,43.180702
94305,06085,0.004594180704441042,47265643.0,146015.21279609713,9,1.5,23,5245.0,0.0539,0.0246,47.265643
94306,06085,0.0007730364873222016,56999942.0,189025.6009633306,10,1.0212765957446808,37,1697.0,0.0628,0.0063,56.999942
94401,06081,0.0014147130153597412,49623532.0,133653.821041178,9,1.0,44,847.0,0.0707,0.0074,49.623532
94402,06081,0.0033464280517968865,182725690.0,182594.94795758778,10,1.4285714285714286,98,1806.0,0.061,0.017,182.72569
94403,06081,0.0015117157974300832,64476807.0,185649.17045846686,10,1.0754716981132075,51,1441.0,0.0593,0.0058,64.476807
94404,06081,0.0005046257359125315,21482594.0,185826.50777128234,10,1.0,18,917.0,0.0659,0.0024,21.482594
94501,06001,0.006508135168961202,242456273.0,125254.35088700656,8,1.0,194,1797.0,0.0614,0.0185,242.456273
94502,06001,0.0005707762557077625,9826954.0,197975.78147218737,10,1.0,10,599.0,0.0553,0.0024,9.826954
94503,06055,0.0003762227238525207,42094445.0,127140.22996061295,8,1.0172413793103448,56,1172.0,0.0782,0.0124,42.094445
94505,06013,0.0006831767719897524,44843172.0,153172.1830947733,10,1.0,28,1587.0,0.0793,0.0058,44.843172
94506,06013,0.018131286394917945,2426533254.0,237994.71178604764,10,2.1942703670546106,1087,5942.0,0.0907,0.1438,2426.533254
94507,06013,0.020900627018810566,1943631043.0,237935.03351591234,10,2.1171597633136097,827,5912.0,0.0744,0.1846,1943.631043
94508,06055,0.3034013605442177,528333408.0,116818.0,8,2.785932721712538,324,6707.0,0.1096,0.5077,528.333408
94509,06013,0.0017530532343832173,153881875.0,83132.08229403455,5,1.2030456852791878,184,1247.0,0.0832,0.0145,153.881875
94510,06095,0.0009892419933226165,117489411.0,124059.43140982262,8,1.5040650406504066,111,1876.0,0.0598,0.0143,117.489411
94511,06013,0.03179824561403509,27858677.0,100948.0,7,1.0,40,855.0,0.1045,0.1368,27.858677
94512,06095,0.043478260869565216,0.0,87655.0,5,,0,,0.1538,0.0,0.0
94513,06013,0.001510146295422369,218094326.0,142809.62502045452,9,1.2114285714285715,176,1933.0,0.084,0.0097,218.094326
94514,06013,0.007425742574257425,5471211.0,96810.48288407618,6,1.0,7,4505.0,0.0782,0.0217,5.471211
94515,06055,0.133419689119171,917838293.0,94398.21435730334,6,2.3964601769911504,546,7591.0,0.0939,0.3146,917.838293
94517,06013,0.013583600889108422,356279327.0,159555.76127335566,10,2.4072727272727272,256,6013.0,0.0707,0.0635,356.279327
94518,06013,0.0016218407892958507,33497705.0,124334.1632577275,8,1.0232558139534884,43,1385.0,0.0737,0.0064,33.497705
94519,06013,0.0010179843909060061,13985959.0,116666.25406463262,8,1.05,17,1110.0,0.0698,0.0033,13.985959
94520,06013,0.0012757426644796792,26172402.0,83005.64334272494,5,1.0638297872340425,43,799.0,0.081,0.0087,26.172402
94521,06013,0.001430615164520744,128794915.0,133140.26462889172,9,1.394736842105263,109,2386.0,0.0671,0.0094,128.794915
94523,06013,0.002058504875406284,186907448.0,140358.6867938023,9,1.225609756097561,153,2158.0,0.0605,0.0171,186.907448
94525,06013,0.01384083044982699,110440822.0,99646.82850778579,7,1.6216216216216217,99,2457.0,0.0836,0.1161,110.440822
94526,06013,0.005222703981080015,1310431778.0,207860.3442694191,10,1.923529411764706,658,4945.0,0.0706,0.0635,1310.431778
94528,06013,0.03591160220994475,315739860.0,236957.0,10,2.0588235294117645,116,8085.0,0.0693,0.2349,315.73986
94530,06013,0.006233303650934996,555704312.0,134487.64300066396,9,1.549636803874092,372,1912.0,0.0659,0.0602,555.704312
94531,06013,0.0007378984651711924,168906997.0,120129.2325820755,8,1.2287581699346406,131,1820.0,0.0789,0.0123,168.906997
94533,06095,0.001081081081081081,105208387.0,92562.03834995817,6,1.3421052631578947,121,1902.0,0.0808,0.009,105.208387
94534,06095,0.007365039567499804,538151339.0,142823.25249334046,9,1.8933002481389578,368,4664.0,0.0721,0.0355,538.151339
94536,06001,0.0013026189496777732,84445812.0,163252.01280566212,10,1.3660714285714286,110,1407.0,0.0704,0.0079,84.445812
94538,06001,0.0009471490812653912,28863175.0,146419.30767604784,9,1.0,38,1531.0,0.0759,0.0036,28.863175
94539,06001,0.0012177650429799427,171025425.0,230651.61585322247,10,1.2702702702702702,112,3758.0,0.063,0.0083,171.025425
94541,06001,0.006325867669687126,157633124.0,111413.7365736868,7,1.0816326530612246,192,1335.0,0.0668,0.0184,157.633124
94542,06001,0.011075949367088608,295149765.0,138752.97911741718,9,1.969298245614035,201,3088.0,0.0838,0.058,295.149765
94544,06001,0.0014371076317978974,125977599.0,110875.7986836298,7,1.0445859872611465,155,1047.0,0.0814,0.0128,125.977599
94545,06001,0.002097535395909806,29201606.0,114392.83602215564,8,1.0,45,788.0,0.086,0.0064,29.201606
94546,06001,0.0029414236490461383,335021187.0,135229.05002331245,9,1.6686746987951808,271,2135.0,0.0695,0.0259,335.021187
94547,06013,0.0013119055428009183,111736377.0,137229.18774866042,9,1.7333333333333334,101,1960.0,0.0649,0.0134,111.736377
94549,06013,0.029055136124456645,3778160545.0,206148.7753372435,10,2.28517924023542,1773,5270.0,0.061,0.2094,3778.160545
94550,06001,0.002694354997699941,102128728.0,181267.3728249709,10,1.8214285714285714,81,5717.0,0.0652,0.0064,102.128728
94551,06001,0.002631066068992399,253532516.0,141755.2831747922,9,1.4603174603174602,239,2243.0,0.0756,0.0227,253.532516
94552,06001,0.033890327135796657,640122054.0,196163.13280051923,10,2.18801652892562,442,3776.0,0.0729,0.1,640.122054
94553,06013,0.005418218760582459,750432643.0,126839.31043297077,8,1.9117147707979627,543,3230.0,0.0661,0.0414,750.432643
94555,06001,0.0004752851711026616,22032441.0,203223.67269734998,10,1.0,28,802.0,0.0715,0.0036,22.032441
94556,06013,0.011401743796109993,1092750749.0,210815.24387733868,10,2.1297468354430378,582,4195.0,0.0603,0.13,1092.750749
94558,06055,0.02603921568627451,1415335492.0,111409.29264984129,7,2.0988900100908174,942,7667.0,0.0702,0.0575,1415.335492
94559,06055,0.0049323562570462234,117825301.0,105811.92466699718,7,1.2428571428571429,72,6499.0,0.0633,0.0133,117.825301
94560,06001,0.000520471894517696,20011965.0,178049.05828503688,10,1.0,26,1118.0,0.0747,0.0025,20.011965
94561,06013,0.003032320094667554,67832783.0,128167.90062232218,9,1.0,87,729.0,0.076,0.0083,67.832783
94563,06013,0.050663090448517356,5651832331.0,236529.71423999875,10,2.505235602094241,2617,5253.0,0.0695,0.4114,5651.832331
94564,06013,0.002793296089385475,152064641.0,120777.17160393867,8,1.864516129032258,139,1903.0,0.0625,0.0266,152.064641
94565,06013,0.002303418996431959,225798871.0,97564.05386139528,6,1.2105263157894737,267,1150.0,0.0817,0.0147,225.798871
94566,06001,0.0023203778901135326,621463266.0,186428.7784645775,10,1.9066666666666667,305,5872.0,0.0759,0.027,621.463266
94567,06055,0.6493506493506493,143590947.0,93862.33180468343,6,2.882758620689655,149,4656.0,0.1818,1.3709,143.590947
94568,06001,0.0010885341074020319,372240877.0,190190.60932334058,10,1.519434628975265,254,2570.0,0.0782,0.0165,372.240877
94569,06013,0.08536585365853659,13682727.0,102107.0,7,2.8125,13,3856.0,0.0741,0.2664,13.682727
94571,06095,0.00038248231019315357,11738420.0,80341.70144272542,4,1.1176470588235294,11,1614.0,0.0902,0.0027,11.73842
94572,06013,0.0036900369003690036,17029743.0,85553.36267188023,5,1.0,22,1053.0,0.0718,0.0123,17.029743
94574,06055,0.15441999254009697,1101599536.0,136634.21396270458,9,2.0016920473773268,573,9035.0,0.1138,0.2865,1101.599536
94576,06055,0.3,35576929.0,116818.0,8,3.0,20,6220.0,0.1463,0.5243,35.576929
94577,06001,0.0018204988166757691,162791037.0,115110.38713872158,8,1.1542857142857144,166,1261.0,0.061,0.0181,162.791037
94578,06001,0.001448225923244026,64784091.0,87871.35380327229,5,1.0246913580246915,75,1288.0,0.0672,0.0118,64.784091
94579,06001,0.00032862306933946765,32924812.0,94476.95899182458,6,1.0,53,689.0,0.0699,0.0106,32.924812
94580,06001,0.0007839038411288215,33876606.0,106624.06804314151,7,1.0,38,1221.0,0.0655,0.0063,33.876606
94582,06013,0.0010878164556962025,210061077.0,212193.43322154204,10,1.4928571428571429,133,1846.0,0.0753,0.0124,210.061077
94583,06013,0.006482982171799027,587629047.0,188387.80639124854,10,1.7700534759358288,352,3303.0,0.071,0.0332,587.629047
94585,06095,0.00199203187250996,32146070.0,91740.96333105928,6,1.0857142857142856,36,1855.0,0.0747,0.006,32.14607
94586,06001,0.1441717791411043,121670466.0,222447.4622548634,10,2.78021978021978,93,5499.0,0.0882,0.1693,121.670466
94587,06001,0.0004621682292354417,84329120.0,141354.93622210922,9,1.0192307692307692,103,995.0,0.0711,0.0072,84.32912
94588,06001,0.0050870147255689425,405525690.0,193365.09432855554,10,1.96137339055794,220,4964.0,0.0705,0.0296,405.52569
94589,06095,0.001950331556364582,29256013.0,88249.90846237972,5,1.0555555555555556,51,793.0,0.0743,0.0083,29.256013
94590,06095,0.00554016620498615,86349250.0,69534.31268166652,3,1.0,115,1013.0,0.0808,0.0173,86.34925
94591,06095,0.00218435998252512,136768441.0,111652.27392596954,7,1.4345238095238095,142,2088.0,0.0745,0.0106,136.768441
94592,06095,0.0,6607739.0,108373.0,7,1.0,5,1219.0,0.0971,0.019,6.607739
94595,06013,0.014817491868449585,239538022.0,114560.83800173731,8,1.9405204460966543,237,2585.0,0.0737,0.0303,239.538022
94596,06013,0.0023747328425552127,131392225.0,148011.43603874222,9,1.8,92,4054.0,0.0612,0.0185,131.392225
94597,06013,0.0048756704046806435,132345647.0,142516.59146267234,9,1.4017094017094016,110,2268.0,0.0653,0.0227,132.345647
94598,06013,0.0028,169115496.0,185213.401974581,10,1.4375,97,3603.0,0.0594,0.0115,169.115496
94599,06055,0.011876484560570071,31203116.0,80379.58983907658,4,1.16,26,4382.0,0.1025,0.0255,31.203116
94601,06001,0.017978752383546716,236503734.0,68873.25030023161,3,1.0,288,1235.0,0.0834,0.0501,236.503734
94602,06001,0.009012256669069935,398872338.0,124857.07904356185,8,1.3353115727002967,301,2834.0,0.0681,0.0427,398.872338
94603,06001,0.009763917225298747,94856681.0,74925.76890622004,4,1.0,142,908.0,0.0773,0.0311,94.856681
94605,06001,0.016516516516516516,619756588.0,111701.65011683897,7,1.6904761904761905,550,2472.0,0.0794,0.0511,619.756588
94606,06001,0.012192368480469631,206445455.0,74349.41903124063,4,1.0045871559633028,198,1633.0,0.0845,0.0567,206.445455
94607,06001,0.027442827442827444,118151357.0,96644.00030865998,6,1.0,114,1468.0,0.0938,0.0367,118.151357
94608,06001,0.014135702746365105,157311666.0,115400.1670202018,8,1.0,162,1556.0,0.0914,0.0307,157.311666
94609,06001,0.01044703595724004,147609697.0,113991.73143408033,8,1.0,120,1697.0,0.0745,0.0331,147.609697
94610,06001,0.004396024464831804,272069533.0,135627.4731195807,9,1.0,143,3580.0,0.064,0.0249,272.069533
94611,06001,0.11251324535208554,4597258656.0,184458.1057664497,10,2.1903901734104045,2554,5500.0,0.0788,0.2434,4597.258656
94612,06001,0.03640256959314775,28915118.0,74170.84470308693,4,1.0,28,1629.0,0.0722,0.019,28.915118
94618,06001,0.003683598293912369,381770382.0,201088.01114210032,10,1.3976377952755905,207,3526.0,0.0624,0.0415,381.770382
94619,06001,0.01695146958304853,549166860.0,126361.00908324258,8,1.8985507246376812,366,3522.0,0.0734,0.057,549.16686
94621,06001,0.01673789173789174,135675456.0,55635.68765602471,2,1.01,194,979.0,0.087,0.0557,135.675456
94702,06001,0.00420633163604162,71415796.0,100568.21326983173,7,1.0,67,1684.0,0.0788,0.0186,71.415796
94703,06001,0.008851674641148326,147102439.0,108598.82174097029,7,1.0,124,1714.0,0.0744,0.0352,147.102439
94704,06001,0.034161490683229816,204828200.0,62876.61010201089,2,1.582191780821918,133,4077.0,0.0808,0.0984,204.8282
94705,06001,0.029556650246305417,1036012163.0,163593.83033637344,10,2.076923076923077,451,5890.0,0.0646,0.1436,1036.012163
94706,06001,0.002871024734982332,80607996.0,147458.04178916515,9,1.0,76,1289.0,0.0604,0.0171,80.607996
94707,06001,0.005733005733005733,749101629.0,188629.92648099913,10,1.1802884615384615,376,3647.0,0.058,0.0832,749.101629
94708,06001,0.04158051918217322,1352067810.0,227543.81413443538,10,1.7437582128777924,691,4935.0,0.0616,0.1776,1352.06781
94709,06001,0.012830793905372895,142651263.0,88848.67138404545,5,1.24,86,3124.0,0.066,0.0682,142.651263
94710,06001,0.017470300489168415,34713097.0,116739.8198488225,8,1.0,41,1121.0,0.0583,0.0316,34.713097
94720,06001,0.0,5000.0,30833.0,1,1.0,1,50.0,0.0,0.1223,0.005
94801,06013,0.012801755669348939,113541043.0,76368.25661449505,4,1.0,128,1100.0,0.0829,0.0298,113.541043
94803,06013,0.010550520762883809,563248017.0,117835.32654251129,8,2.0326295585412666,482,1615.0,0.0736,0.0766,563.248017
